가타마, 55, 144
사마자, 78, 162
카자아, 92, 191
차차아, 42, 177
차라라, 53, 151
타바사, 40, 190
자하자, 75, 157
라아아, 70, 154
라타다, 68, 175
나마파, 50, 145
아하다, 89, 162
라라바, 89, 151
바사카, 60, 160
가사차, 57, 185
바카마, 40, 188
다차라, 49, 194
라가하, 60, 161
다마파, 74, 172
차자파, 57, 192
하자차, 91, 155
다타마, 81, 194
파라사, 70, 143
다자자, 59, 164
라카사, 71, 142
하마타, 90, 160
자자라, 70, 191
가자카, 44, 156
타파아, 94, 156
사타하, 79, 186
타아하, 83, 174
자마차, 83, 148
가사다, 42, 197
카바파, 79, 153
바사가, 88, 193
바카카, 92, 182
가차타, 61, 153
파마사, 87, 148
바가마, 66, 168
나바나, 85, 141
다가나, 65, 199
사라아, 58, 172
나아마, 78, 193
아라나, 42, 166
바파다, 72, 142
마타카, 61, 198
나타나, 79, 142
차라파, 77, 176
아마차, 72, 152
바나나, 96, 194
자하자, 91, 196
사카나, 83, 197
나카나, 81, 177
사사카, 75, 145
가타하, 85, 150
다타사, 88, 168
차자카, 52, 147
사차하, 62, 181
마다바, 68, 163
라타마, 68, 162
차마나, 40, 186
차타파, 54, 171
파마타, 60, 190
하사아, 61, 173
아사파, 69, 187
차나자, 57, 152
카가다, 90, 174
파바나, 40, 147
라마나, 84, 167
마바바, 83, 177
라파하, 44, 147
라차마, 44, 180
가타라, 49, 153
라나다, 71, 141
마하타, 57, 175
가가나, 48, 166
가하가, 78, 150
자하카, 96, 185
나차자, 45, 148
가바가, 81, 192
하자라, 67, 158
하카바, 72, 141
타라라, 69, 196
다하다, 81, 183
마타파, 76, 178
마라다, 73, 191
자아바, 77, 168
가마카, 66, 198
자하사, 42, 181
차하바, 91, 151
마아사, 96, 198
차아차, 66, 148
아나나, 66, 171
마사자, 71, 162
파라차, 89, 188
마카자, 57, 151
사바자, 71, 174
나카다, 53, 194
나하파, 91, 175
차나가, 62, 154
자나파, 90, 193
아하가, 40, 173
아자바, 80, 168
차가나, 40, 164
차타하, 79, 198
마사마, 97, 189
타사하, 57, 160
나다마, 98, 191
라차카, 91, 189
다나사, 67, 169
아자하, 89, 163
카하라, 80, 192
사다자, 43, 152
마파차, 55, 186
다라사, 64, 183
나바아, 46, 195
아사사, 70, 192
마차파, 46, 147
사라자, 55, 194
파마바, 93, 168
라다바, 57, 184
아바카, 65, 172
다차타, 85, 182
다마차, 62, 156
타바다, 72, 193
사차카, 75, 189
마나나, 92, 175
가타자, 65, 188
나사자, 74, 161
아차자, 84, 183
타사차, 66, 146
자다하, 66, 174
나나하, 51, 174
가파마, 70, 152
사아하, 89, 197
파파마, 88, 191
나자아, 81, 191
차하차, 63, 145
타파하, 57, 166
나하파, 49, 149
아차아, 61, 186
아나하, 71, 187
바자하, 57, 165
마나사, 67, 169
라사라, 83, 193
파마가, 85, 187
사사마, 92, 184
라아자, 83, 155
하차자, 48, 174
카카파, 65, 146
사카다, 62, 157
차라나, 84, 140
라사파, 65, 162
하다카, 82, 177
마마파, 94, 155
파가다, 62, 170
카하마, 75, 180
타나가, 54, 175
사자카, 67, 187
사자카, 70, 152
다라다, 55, 156
차나타, 56, 193
하다라, 87, 159
마다카, 96, 150
아타사, 57, 143
하차라, 49, 198
다카라, 68, 189
사하바, 76, 174
다타아, 93, 182
파카나, 50, 166
바하카, 65, 177
파다라, 53, 167
파자가, 43, 166
카파사, 57, 155
다다라, 78, 153
마나하, 94, 192
아카마, 85, 193
카마라, 71, 160
타아라, 46, 163
라자아, 86, 156
하하마, 51, 154
마자마, 78, 154
나라라, 94, 170
하사바, 49, 162
바가가, 97, 191
나차카, 63, 191
타다차, 99, 177
아마가, 68, 173
다다라, 80, 182
아다타, 52, 179
바자카, 78, 197
라카자, 90, 154
하마타, 89, 184
마자마, 84, 181
바타마, 51, 187
카차가, 64, 164
사사타, 71, 161
타카나, 46, 199
파자사, 79, 148
바마마, 77, 195
다차마, 98, 197
자라파, 53, 151
바바마, 47, 173
하라사, 78, 185
마카다, 55, 171
파라사, 77, 164
파자카, 78, 180
아다아, 61, 140
라사가, 93, 153
하아라, 53, 182
라사나, 51, 151
나라파, 68, 167
아파사, 40, 172
나아아, 60, 146
가카아, 95, 144
아바카, 65, 143
카마나, 77, 148
자아자, 74, 163
하나아, 54, 181
파하차, 49, 180
파사차, 48, 159
타파자, 78, 167
다아타, 98, 181
나카자, 44, 145
차파다, 56, 172
사카아, 48, 143
하파마, 88, 188
아하나, 46, 186
사자나, 42, 163
자나자, 48, 187
나파아, 89, 154
라카가, 77, 174
파차가, 91, 168
아하마, 65, 182
타나나, 43, 189
하라사, 85, 173
마사카, 79, 164
바아다, 92, 191
카마라, 70, 190
자가가, 54, 170
차사사, 98, 151
카파바, 71, 169
나파라, 83, 182
자카파, 41, 174
가마나, 61, 165
가타아, 57, 154
카아자, 63, 164
하자하, 60, 172
다카카, 52, 170
자자마, 71, 169
카마나, 64, 161
라아하, 67, 175
가차타, 56, 140
하자라, 46, 157
자가파, 63, 169
타가바, 83, 195
나라사, 57, 192
타라바, 50, 179
차차아, 51, 193
바타사, 61, 165
아사하, 77, 180
마차차, 76, 157
하라다, 52, 160
다차마, 57, 189
사나타, 78, 193
라다카, 89, 199
라자가, 77, 167
자자라, 41, 182
파하아, 50, 141
차자타, 78, 142
다다파, 92, 149
차파파, 91, 192
자카나, 91, 173
아바사, 51, 148
사사나, 53, 147
가차파, 57, 180
자가아, 54, 172
아하아, 95, 148
아다차, 64, 193
다아마, 68, 156
타타아, 74, 168
파차타, 48, 191
차가사, 63, 198
아하마, 48, 152
라아카, 69, 185
바마다, 89, 168
카카바, 42, 145
바라바, 42, 164
하자사, 81, 151
라가타, 40, 147
타파마, 51, 147
나가자, 49, 195
타가나, 49, 142
자파차, 62, 141
나차나, 55, 146
타다자, 83, 143
나카파, 78, 151
나하나, 56, 197
자마타, 77, 172
파타타, 82, 153
사사카, 86, 152
하사라, 51, 171
타차라, 99, 149
아가자, 63, 183
가나하, 96, 148
타바마, 51, 145
자다다, 70, 155
카마사, 93, 179
다바라, 77, 146
라가사, 99, 162
차가자, 56, 162
나차하, 40, 168
아카타, 56, 184
타나라, 87, 177
바라나, 85, 181
나라가, 81, 183
차라파, 58, 158
차나하, 57, 174
라파카, 68, 182
하나라, 54, 167
사하마, 73, 170
가하사, 98, 191
다카다, 72, 141
나라다, 97, 172
타차차, 71, 174
하마다, 89, 171
가나차, 43, 185
카아마, 67, 183
라하다, 88, 188
하나다, 41, 170
마타바, 87, 140
카사나, 86, 189
나타자, 90, 163
바바하, 43, 196
라타마, 55, 176
자사다, 90, 145
가카타, 88, 168
카다다, 78, 174
나라라, 97, 140
바카하, 49, 156
아다차, 78, 150
바자사, 95, 166
차카라, 95, 184
차파파, 55, 196
나자바, 99, 171
라하카, 79, 180
차라사, 68, 190
타바아, 83, 148
가다하, 83, 178
가마다, 51, 189
차다카, 57, 193
마가나, 98, 177
나하다, 82, 158
아자마, 48, 156
바가파, 62, 142
나차다, 53, 159
하아나, 50, 166
차파타, 71, 172
라마파, 60, 155
파나사, 89, 168
파자카, 80, 161
파나바, 61, 141
카다나, 71, 150
자가나, 51, 148
하자차, 58, 147
차마마, 63, 164
차사사, 86, 172
하바하, 53, 161
사타파, 51, 183
가파마, 72, 198
사나마, 60, 143
라사타, 43, 167
다타자, 82, 158
가파가, 69, 151
바차타, 63, 178
라라하, 51, 163
마나파, 72, 142
타아바, 86, 180
차파나, 97, 178
아차나, 76, 197
마차하, 90, 191
가나차, 85, 156
아차타, 63, 172
카나아, 86, 198
사하사, 88, 174
카가하, 60, 184
라가하, 41, 189
자바파, 67, 152
나나파, 74, 170
라마파, 74, 164
나라자, 69, 144
라마아, 90, 171
하자바, 48, 189
라파나, 80, 173
가바다, 45, 148
가타가, 71, 160
파사카, 84, 149
마다마, 44, 149
카자파, 78, 187
아차마, 91, 179
파가사, 94, 180
타차차, 73, 169
하타차, 61, 145
사나타, 84, 162
카마마, 45, 151
차사바, 52, 143
마마파, 77, 171
바가자, 92, 197
파가나, 67, 188
라아카, 45, 188
나파바, 50, 151
파타바, 93, 145
하자마, 49, 199
카타바, 41, 166
마마카, 73, 177
자라타, 96, 197
하나나, 64, 187
사나마, 85, 170
자카나, 86, 184
아타타, 81, 148
바바자, 42, 154
사나자, 84, 167
다마라, 76, 167
바사바, 91, 196
다아타, 91, 175
다타아, 90, 140
다아마, 46, 151
파바사, 82, 174
나타파, 68, 151
나아사, 81, 172
나나가, 88, 164
카하사, 51, 189
가마라, 52, 160
타다나, 63, 140
카나차, 89, 158
가라나, 99, 179
카파카, 52, 168
라다아, 80, 179
차사타, 76, 169
차사다, 72, 143
타파아, 93, 198
자타카, 93, 146
파타자, 68, 171
타바하, 72, 150
라차아, 84, 161
하다카, 42, 155
나다자, 65, 187
라라나, 70, 195
가바타, 65, 152
하가라, 75, 176
자카마, 75, 141
사가사, 86, 193
사차카, 97, 163
타카마, 64, 154
하타하, 47, 166
타자아, 82, 193
마가자, 51, 161
타자나, 94, 182
라아나, 68, 148
하마가, 43, 191
파차라, 72, 163
타바카, 59, 190
자타자, 78, 175
하아라, 82, 151
라라바, 84, 198
바아나, 48, 143
가가타, 46, 171
라가다, 46, 183
나다파, 86, 154
아아라, 67, 166
바자하, 45, 170
파나마, 77, 169
아가사, 56, 153
가타차, 51, 171
자아사, 95, 184
차다타, 98, 178
나타사, 42, 197
사나카, 53, 196
카바차, 75, 149
다다바, 80, 154
마차아, 58, 175
하하차, 89, 196
차나라, 87, 199
자라라, 50, 149
나다사, 44, 188
차다아, 48, 162
다가나, 46, 184
파나사, 48, 143
자아카, 90, 140
하사카, 77, 160
차사바, 80, 152
라사하, 87, 148
자사아, 67, 181
자타다, 59, 164
타사자, 58, 145
나카아, 56, 167
다바가, 42, 156
사파아, 51, 156
가자가, 42, 189
사차가, 43, 195
하사사, 85, 143
사하파, 48, 156
나다아, 82, 194
바아파, 75, 175
라마라, 78, 172
가가다, 89, 162
라카차, 75, 157
자라나, 65, 185
파사사, 73, 162
차라카, 96, 184
아사다, 85, 168
나파차, 85, 175
라나카, 58, 168
나자가, 62, 181
차차나, 46, 189
사마다, 48, 164
나자자, 97, 161
카파나, 69, 188
사다나, 76, 199
카가마, 88, 166
타바차, 89, 194
하하사, 43, 142
바바아, 78, 172
바하다, 60, 140
라가파, 82, 188
라나파, 95, 198
타다아, 93, 174
하파하, 70, 151
타하사, 82, 167
타카카, 79, 174
타아자, 49, 189
나사마, 42, 174
타마타, 64, 155
카사마, 58, 159
라나나, 86, 182
하카사, 47, 176
마가다, 49, 168
가나다, 50, 185
하파차, 68, 145
가사하, 84, 174
마자차, 49, 170
타가파, 84, 196
파다나, 97, 155
마바마, 43, 162
다사하, 98, 162
라카다, 77, 149
라다차, 61, 172
카나라, 69, 193
차파차, 65, 143
사카나, 76, 186
자카타, 60, 142
라카가, 71, 181
나카다, 91, 164
사다라, 83, 151
하다카, 43, 160
마하타, 78, 168
차가타, 84, 196
사차다, 66, 150
나카라, 67, 167
마나아, 91, 165
하하나, 64, 178
차하카, 73, 164
가나하, 64, 160
마라하, 44, 148
마사차, 90, 156
바자차, 48, 173
타마타, 55, 160
마마파, 85, 195
타라하, 95, 178
타가타, 90, 192
파파라, 73, 188
다라가, 76, 180
하자파, 81, 144
라파차, 45, 196
카아가, 44, 164
차하카, 48, 148
마나나, 94, 163
다아라, 95, 174
가차아, 59, 158
하아다, 56, 153
사차나, 87, 186
차라하, 96, 185
아다바, 94, 185
아차나, 56, 143
차타하, 86, 176
타사가, 75, 188
아자자, 48, 186
차아마, 44, 167
차라카, 96, 176
차나라, 65, 155
파파마, 93, 175
라가다, 67, 177
바아파, 64, 146
나다다, 53, 145
가사파, 59, 141
타마차, 57, 148
타카라, 66, 194
타아다, 46, 152
다바다, 55, 168
라카나, 46, 164
나자자, 58, 192
마타다, 52, 147
사마라, 41, 147
사바하, 83, 151
아마가, 54, 170
다나파, 84, 197
타카바, 53, 159
하타하, 86, 144
나다카, 58, 188
타사아, 61, 192
파타자, 48, 187
차차아, 90, 167
라나사, 49, 163
카자마, 94, 153
라나라, 77, 169
다다차, 69, 184
자마하, 89, 168
차카아, 79, 186
자자카, 51, 160
마차아, 48, 168
하마파, 64, 166
파자아, 45, 171
차라마, 97, 170
하아자, 99, 155
가차가, 60, 194
바가사, 68, 147
차나가, 79, 172
바하다, 80, 195
타카차, 40, 176
아사차, 70, 160
타가사, 70, 181
카하나, 81, 155
아자아, 67, 188
차파차, 95, 161
나사차, 93, 197
차카다, 82, 170
타바카, 99, 187
차바자, 82, 142
라나차, 45, 180
파하아, 55, 199
다파나, 57, 157
사자마, 91, 188
하라마, 63, 177
바마아, 68, 197
나라바, 83, 191
차마타, 72, 143
다마파, 54, 171
자바마, 66, 190
파다마, 71, 180
자차가, 46, 180
차사라, 59, 177
가아다, 48, 160
하바사, 94, 194
라사가, 56, 198
마라카, 69, 174
차사바, 80, 151
가자사, 70, 155
마자자, 41, 181
타바자, 58, 163
사하차, 59, 172
파파차, 81, 150
파아자, 70, 154
차자사, 74, 179
라자바, 80, 150
사바타, 82, 196
사가나, 72, 198
가타아, 70, 141
나하아, 80, 147
파마타, 52, 141
아나차, 72, 180
아다가, 57, 172
아차라, 51, 193
아나다, 52, 194
마마다, 79, 181
타아파, 59, 165
아차차, 83, 196
자사자, 44, 159
하자자, 62, 186
타차파, 50, 152
차파하, 82, 145
마하카, 52, 171
라바자, 88, 182
마차하, 89, 141
마사사, 41, 192
나마마, 72, 163
파자다, 67, 190
타카다, 58, 166
아다바, 93, 177
하사하, 79, 164
마카카, 76, 181
라하카, 90, 162
가마아, 72, 157
파아차, 78, 154
타아카, 93, 158
하바가, 58, 140
라자차, 40, 172
가바타, 74, 180
나타사, 55, 198
파하하, 43, 150
바라하, 84, 161
하가바, 68, 140
자자라, 64, 154
하자바, 76, 149
카차하, 43, 147
나라바, 75, 185
자사나, 79, 152
카바라, 46, 164
타하차, 48, 189
나자타, 68, 188
차타마, 65, 179
마나바, 92, 149
아마타, 52, 188
자카사, 84, 189
차아가, 66, 182
다나카, 62, 152
라차바, 84, 197
마차차, 57, 190
아사가, 75, 143
카카마, 79, 158
마마파, 81, 149
가아나, 61, 199
가타라, 50, 193
사가파, 94, 152
하카가, 46, 152
아차다, 62, 174
자자아, 69, 160
가아파, 50, 163
나바사, 98, 182
파사나, 96, 147
가카마, 92, 191
사가가, 52, 156
나아다, 73, 185
나파카, 84, 153
카하자, 73, 186
카가다, 71, 152
카아카, 76, 182
나나가, 87, 188
가가바, 78, 166
자하하, 90, 175
파라타, 92, 197
파사바, 66, 160
타마파, 64, 182
타라나, 73, 179
다자파, 96, 149
카타차, 86, 195
마가마, 55, 149
사아나, 40, 161
타파차, 83, 162
타하타, 51, 182
차다아, 42, 198
바사가, 74, 189
하차라, 52, 191
차차파, 89, 160
나라가, 80, 161
아파가, 99, 172
나사라, 64, 140
바바마, 67, 148
파가파, 82, 163
라하다, 79, 163
타다사, 66, 199
아가자, 55, 149
사바나, 84, 182
아마마, 57, 159
파차마, 53, 193
하가타, 52, 171
파파나, 83, 184
바하타, 47, 181
타하파, 79, 167
아아나, 59, 145
라자나, 87, 166
다마차, 42, 145
사카마, 98, 158
카라가, 40, 178
사마차, 46, 196
마다나, 51, 153
아카다, 51, 171
라다자, 55, 168
가차차, 47, 175
가카마, 78, 176
바카차, 78, 190
사라마, 57, 153
나사하, 90, 143
다자라, 64, 168
라카바, 86, 173
다다차, 59, 156
자카라, 92, 179
타차자, 65, 158
사다아, 67, 162
자가자, 90, 165
사바하, 74, 192
다사파, 44, 193
나사다, 98, 150
다카다, 64, 143
파자가, 46, 184
카하하, 52, 197
마자하, 68, 155
나파나, 95, 140
라다카, 45, 191
라바카, 49, 144
차차카, 69, 146
아나카, 79, 157
나바파, 48, 199
파하나, 78, 177
다카바, 83, 178
자자라, 53, 162
카자가, 43, 167
나다가, 74, 154
자타가, 51, 187
바나차, 90, 146
타다타, 82, 181
하가마, 53, 144
나다다, 41, 194
다카차, 60, 142
타바나, 70, 144
마카자, 50, 183
사차차, 85, 184
사자차, 86, 181
타마나, 75, 182
자사파, 58, 162
파차아, 66, 149
마사다, 82, 182
아아하, 52, 186
사아자, 65, 159
라가마, 84, 161
다바다, 64, 198
하카하, 42, 142
가자가, 96, 177
라자라, 45, 141
라하나, 66, 173
마마사, 77, 150
가라차, 95, 195
타다가, 96, 176
라아타, 57, 173
나하하, 84, 178
라파자, 80, 148
바아가, 75, 148
마사타, 64, 155
사아하, 66, 154
아타바, 69, 158
